id_componente,codigo,nivel,nome,unidade_responsavel
20248,ARQ0462,G,PAISAGISMO 02,DEPARTAMENTO DE ARQUITETURA
20249,ARQ0140,G,TOPICOS ESPECIAIS DE PLANEJAMENTO AMBIENTAL,DEPARTAMENTO DE ARQUITETURA
20250,ARQ0142,G,GESTAO MUNICIPAL E LEGISLACAO URBANISTICA,DEPARTAMENTO DE ARQUITETURA
20251,ARQ0183,G,PESQUISA APLIC. A ARQUITETURA E AO URBANISMO 01,DEPARTAMENTO DE ARQUITETURA
20252,ARQ0464,G,HISTORIA E TEORIA DA ARQUITETURA 04,DEPARTAMENTO DE ARQUITETURA
20253,ARQ0181,G,PRATICA DA CONSTRUCAO,DEPARTAMENTO DE ARQUITETURA
20254,ARQ0182,G,TECNOLOGIAS ALTERNATIVAS,DEPARTAMENTO DE ARQUITETURA
20255,ARQ0483,G,PLANEJAMENTO E PROJETO URBANO E REGIONAL 04,DEPARTAMENTO DE ARQUITETURA
20256,ARQ0141,G,TOPICOS ESPECIAIS DE POLITICAS URBANAS,DEPARTAMENTO DE ARQUITETURA
20257,ARQ0472,G,PLANEJAMENTO E PROJETO URBANO E REGIONAL 03,DEPARTAMENTO DE ARQUITETURA
20258,ARQ0123,G,LINGUAGENS DA ARQUITETURA,DEPARTAMENTO DE ARQUITETURA
20259,ARQ0163,G,A MORADA BRASILEIRA,DEPARTAMENTO DE ARQUITETURA
20260,ARQ0117,G,TENDENCIAS ATUAIS NA ARQUITETURA,DEPARTAMENTO DE ARQUITETURA
20261,ARQ0161,G,TENDENCIAS ATUAIS NA ARQUITETURA,DEPARTAMENTO DE ARQUITETURA
20262,ARQ0473,G,PRESERVACAO E TECNICAS RETROSPECTIVAS,DEPARTAMENTO DE ARQUITETURA
20263,ARQ0108,G,LINGUAGENS DA ARQUITETURA,DEPARTAMENTO DE ARQUITETURA
20264,ARQ0119,G,A MORADA BRASILEIRA,DEPARTAMENTO DE ARQUITETURA
20265,ARQ0164,G,TOPICOS ESP. EM HISTORIA E TEORIA DA ARQUITETURA,DEPARTAMENTO DE ARQUITETURA
20266,ARQ0474,G,CONFORTO AMBIENTAL 03,DEPARTAMENTO DE ARQUITETURA
20267,ARQ0475,G,INSTALACOES 02,DEPARTAMENTO DE ARQUITETURA
20268,ARQ0125,G,TOP. ESP. EM METODOLOGIA DE PROJ. DE ARQUITETURA,DEPARTAMENTO DE ARQUITETURA
20269,ARQ0109,G,INDUSTRIA DA CONSTRUCAO CIVIL,DEPARTAMENTO DE ARQUITETURA
20270,ARQ0110,G,TOPICOS ESPECIAIS EM METODOLOGIA DE PROJ. ARQ.,DEPARTAMENTO DE ARQUITETURA
20271,ARQ0124,G,INDUSTRIA DA CONSTRUCAO CIVIL,DEPARTAMENTO DE ARQUITETURA
20272,ARQ0114,G,TOPICOS ESPECIAIS DE PLANEJAMENTO AMBIENTAL,DEPARTAMENTO DE ARQUITETURA
20273,ARQ0115,G,TOPICOS ESPECIAIS DE POLITICAS URBANAS,DEPARTAMENTO DE ARQUITETURA
20274,ARQ0492,G,INTRODUCAO AO TRABALHO FINAL DE GRADUACAO,DEPARTAMENTO DE ARQUITETURA
20275,ARQ0400,G,TRABALHO FINAL DE GRADUACAO,DEPARTAMENTO DE ARQUITETURA
20276,ARQ0521,G,GEOMETRIA GRAFICA 02,DEPARTAMENTO DE ARQUITETURA
20277,ARQ0522,G,DESENHO ARTISTICO 02,DEPARTAMENTO DE ARQUITETURA
20278,ARQ0523,G,DESENHO DE ARQUITETURA 02,DEPARTAMENTO DE ARQUITETURA
20279,ARQ0524,G,ESPAÇO E FORMA 02,DEPARTAMENTO DE ARQUITETURA
20280,ARQ0268,G,PESQUISA APLICADA A ARQUITETURA E URBANISMO,DEPARTAMENTO DE ARQUITETURA
20281,ARQ0525,G,FUNDAMENTOS SOCIAIS DA ARQUITETURA E URBANISMO,DEPARTAMENTO DE ARQUITETURA
20282,ARQ0526,G,ESTETICA E HISTORIA DAS ARTES 02,DEPARTAMENTO DE ARQUITETURA
20283,ARQ0243,G,MAQUETES E PROTOTIPOS,DEPARTAMENTO DE ARQUITETURA
20284,ARQ0241,G,ANTROPOMETRIA,DEPARTAMENTO DE ARQUITETURA
20285,ARQ0533,G,PLANEJAMENTO E PROJETO URB. E REGIONAL 01,DEPARTAMENTO DE ARQUITETURA
20286,ARQ0258,G,ARTE NO EXTREMO ORIENTE,DEPARTAMENTO DE ARQUITETURA
20287,ARQ0260,G,CULTURA BRASILEIRA,DEPARTAMENTO DE ARQUITETURA
20288,ARQ0261,G,MORADA BRASILEIRA,DEPARTAMENTO DE ARQUITETURA
20289,ARQ0534,G,HISTORIA E TEORIA DA ARQUITETURA E URB. 01,DEPARTAMENTO DE ARQUITETURA
20290,ARQ0536,G,TECNOLOGIA DA CONSTRUCAO 02,DEPARTAMENTO DE ARQUITETURA
20291,ARQ0245,G,LINGUAGENS DA ARQUITETURA,DEPARTAMENTO DE ARQUITETURA
20292,ARQ0263,G,TECNOLOGIAS ALTERNATIVAS E CONFORTO AMBIENTAL,DEPARTAMENTO DE ARQUITETURA
20293,ARQ0240,G,SISTEMAS DE INFORMACAO GEOGRAFICA(SIG) APLIC. A ARQ. E URB.,DEPARTAMENTO DE ARQUITETURA
20294,ARQ0551,G,DESENHO AUXILIADO POR COMPUTADOR 02,DEPARTAMENTO DE ARQUITETURA
20295,ARQ0244,G,MULTIMEIOS,DEPARTAMENTO DE ARQUITETURA
20296,ARQ0552,G,PROJETO DE ARQUITETURA 03,DEPARTAMENTO DE ARQUITETURA
20297,ARQ0248,G,AVALIACAO POS-OCUPACAO DE EDIFICACOES(APO),DEPARTAMENTO DE ARQUITETURA
20298,ARQ0246,G,ACESSIBILIDADE AMBIENTAL,DEPARTAMENTO DE ARQUITETURA
20299,ARQ0553,G,PLANEJAMENTO DA PAISAGEM 01,DEPARTAMENTO DE ARQUITETURA
20300,ARQ0554,G,PLANEJAMENTO E PROJETO URBANO E REGIONAL 03,DEPARTAMENTO DE ARQUITETURA
20301,ARQ0555,G,HISTORIA E TEORIA DA ARQUITETURA E URBANISMO 03,DEPARTAMENTO DE ARQUITETURA
20302,ARQ0256,G,ECOLOGIA URBANA,DEPARTAMENTO DE ARQUITETURA
20303,ARQ0566,G,INSTALACOES 02,DEPARTAMENTO DE ARQUITETURA
20304,ARQ0557,G,ESTRUTURAS 01,DEPARTAMENTO DE ARQUITETURA
20305,ARQ0225,G,INFORMATIZACAO DO PROJETO ARQUITETONICO,DEPARTAMENTO DE ARQUITETURA
20306,ARQ0571,G,DETALHES DE REPRESENTACAO GRAFICA EM AU,DEPARTAMENTO DE ARQUITETURA
20307,ARQ0250,G,ARQUITETURA DE INTERIORES I,DEPARTAMENTO DE ARQUITETURA
20308,ARQ0561,G,PROJETO DE ARQUITETURA 04,DEPARTAMENTO DE ARQUITETURA
20309,ARQ0249,G,INDUSTRIA DA CONSTRUCAO CIVIL,DEPARTAMENTO DE ARQUITETURA
20310,ARQ0247,G,BOTANICA APLICADA AO MEIO AMBIENTE,DEPARTAMENTO DE ARQUITETURA
20311,ARQ0562,G,PLANEJAMENTO DA PAISAGEM 02,DEPARTAMENTO DE ARQUITETURA
20312,ARQ0253,G,PLANEJAMENTO AMBIENTAL,DEPARTAMENTO DE ARQUITETURA
20313,ARQ0254,G,POLITICA URBANA E REGIONAL,DEPARTAMENTO DE ARQUITETURA
20314,ARQ0255,G,GESTAO MUNICIPAL E LEGISLACAO URBANISTICA,DEPARTAMENTO DE ARQUITETURA
20315,ARQ0563,G,PLANEJAMENTO E PROJETO URBANO E REGIONAL 04,DEPARTAMENTO DE ARQUITETURA
20316,ARQ0257,G,DESENHO DE SISTEMAS VIARIOS,DEPARTAMENTO DE ARQUITETURA
20317,ARQ0564,G,HISTORIA E TEORIA DA ARQUITETURA E URBANISMO 04,DEPARTAMENTO DE ARQUITETURA
20318,ARQ0565,G,CONFORTO AMBIENTAL 02,DEPARTAMENTO DE ARQUITETURA
20319,ARQ0567,G,ESTRUTURAS 02,DEPARTAMENTO DE ARQUITETURA
20320,ARQ0572,G,PROJETO DE ARQUITETURA 05,DEPARTAMENTO DE ARQUITETURA
20321,ARQ0573,G,PLANEJAMENTO DA PAISAGEM 03,DEPARTAMENTO DE ARQUITETURA
20322,ARQ0574,G,PLANEJAMENTO E PROJETO URBANO E REGIONAL 05,DEPARTAMENTO DE ARQUITETURA
20324,ARQ0575,G,PRESERVACAO E TECNICAS RETROSPECTIVAS,DEPARTAMENTO DE ARQUITETURA
20325,ARQ0576,G,CONFORTO AMBIENTAL 03,DEPARTAMENTO DE ARQUITETURA
20326,ARQ0584,G,TECNOLOGIA DA CONSTRUCAO 03,DEPARTAMENTO DE ARQUITETURA
20327,ARQ0262,G,ESTRUTURAS 03,DEPARTAMENTO DE ARQUITETURA
20328,ARQ0242,G,APRESENTACAO DE PROJETOS,DEPARTAMENTO DE ARQUITETURA
20329,ARQ0252,G,METODOLOGIA DO PROJETO ARQUITETONICO,DEPARTAMENTO DE ARQUITETURA
20330,ARQ0581,G,PROJETO DE ARQUITETURA 06,DEPARTAMENTO DE ARQUITETURA
20331,ARQ0232,G,PSICOLOGIA AMBIENTAL 02,DEPARTAMENTO DE ARQUITETURA
20332,ARQ0582,G,PLANEJAMENTO E PROJETO URBANO E REGIONAL 06,DEPARTAMENTO DE ARQUITETURA
20333,ARQ0591,G,ATELIER INTEGRADO DE ARQUITETURA E URBANISMO,DEPARTAMENTO DE ARQUITETURA
20334,ARQ0592,G,INTRODUCAO AO TRABALHO FINAL DE GRADUACAO,DEPARTAMENTO DE ARQUITETURA
20335,ART0050,G,FUNDAMENTOS DA LINGUAGEM VISUAL I,DEPARTAMENTO DE ARTES
20336,ART0035,G,LINGUAGEM E ESTRUTURACAO MUSICAL I,DEPARTAMENTO DE ARTES
20337,ART0031,G,TECNICAS DO TEATRO E DANCA I,DEPARTAMENTO DE ARTES
20338,ART0008,G,EVOLUCAO DE TECNICAS DE REPRESENTACOES GRAFICAS,DEPARTAMENTO DE ARTES
20339,ART0049,G,EVOLUCAO DAS ARTES VISUAIS,DEPARTAMENTO DE ARTES
20340,ART0012,G,LING INSTR DAS TEC DE REPRESENTACOES GRAFICAS IV,DEPARTAMENTO DE ARTES
20341,ART0016,G,TECNICAS DE REPRESENTACOES GRAFICAS IV,DEPARTAMENTO DE ARTES
20342,ART0021,G,EVOLUCAO DO TEATRO E DANCA II,DEPARTAMENTO DE ARTES
20343,ART0022,G,EVOLUCAO DO TEATRO E DANCA III,DEPARTAMENTO DE ARTES
20344,ART0024,G,EXPRESSAO CORPORAL E VOCAL II,DEPARTAMENTO DE ARTES
20345,ART0025,G,EXPRESSAO CORPORAL E VOCAL III,DEPARTAMENTO DE ARTES
20346,ART0027,G,CENOGRAFIA II,DEPARTAMENTO DE ARTES
20347,ART0029,G,ENCENACAO II,DEPARTAMENTO DE ARTES
20348,ART0030,G,ENCENACAO III,DEPARTAMENTO DE ARTES
20349,ART0032,G,TECNICAS DO TEATRO E DANCA II,DEPARTAMENTO DE ARTES
20350,ART0033,G,TECNICAS DO TEATRO E DANCA III,DEPARTAMENTO DE ARTES
20351,ART0034,G,TECNICAS DO TEATRO E DANCA IV,DEPARTAMENTO DE ARTES
20352,ART0036,G,LINGUAGEM E ESTRUTURACAO MUSICAL II,DEPARTAMENTO DE ARTES
20353,ART0041,G,DIDATICA MUSICAL,DEPARTAMENTO DE ARTES
20354,ART0037,G,LINGUAGEM E ESTRUTURACAO MUSICAL III,DEPARTAMENTO DE ARTES
20355,ART0045,G,PRATICA INSTRUMENTAL I,DEPARTAMENTO DE ARTES
20356,ART0047,G,PRATICA INSTRUMENTAL III,DEPARTAMENTO DE ARTES
20357,ART0038,G,LINGUAGEM E ESTRUTURACAO MUSICAL IV,DEPARTAMENTO DE ARTES
20358,ART0067,G,PRATICA DE ENSINO DE MUSICA,DEPARTAMENTO DE ARTES
20359,ART0043,G,REGENCIA I,DEPARTAMENTO DE ARTES
20360,ART0044,G,REGENCIA II,DEPARTAMENTO DE ARTES
20361,ART0046,G,PRATICA INSTRUMENTAL II,DEPARTAMENTO DE ARTES
20362,ART0048,G,PRATICA INSTRUMENTAL IV,DEPARTAMENTO DE ARTES
20363,ART0051,G,FUNDAMENTOS DA LINGUAGEM VISUAL II,DEPARTAMENTO DE ARTES
20364,ART0056,G,TECNICAS DE EXPRESSAO E COMUNICACAO VISUAL II,DEPARTAMENTO DE ARTES
20365,ART0075,G,DESENHO EM COMPUTADOR I,DEPARTAMENTO DE ARTES
20366,ART0076,G,DESENHO EM COMPUTADOR II,DEPARTAMENTO DE ARTES
20367,ART0081,G,JOGO TEATRAL E TEXTO,DEPARTAMENTO DE ARTES
20368,BEZ0003,G,FISIOLOGIA VEGETAL I,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20369,BEZ0002,G,SISTEMATICA VEGETAL I,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20371,BEZ0212,G,CULTURA DE TECIDOS VEGETAIS,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20373,BEZ0010,G,BOTANICA II,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20375,BEZ0014,G,ECOLOGIA,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20376,BEZ0012,G,ZOOLOGIA II,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20377,BEZ0018,G,ZOOLOGIA III,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20378,BEZ0015,G,ZOOLOGIA APLICADA,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20379,BEZ0022,G,ECOLOGIA APLICADA A ZOOTECNIA,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20380,AGP0104,G,PARASITOLOGIA ANIMAL,DEPARTAMENTO DE AGROPECUÁRIA
20381,BEZ0016,G,ECOLOGIA VEGETAL,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20382,BEZ0017,G,ECOLOGIA ANIMAL,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20383,DOL0032,G,CARCINOCULTURA,DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA
20385,AGP0017,G,GESTAO DE RECURSOS AMBIENTAIS,DEPARTAMENTO DE AGROPECUÁRIA
20386,BEZ0102,G,ZOOLOGIA DE INVERTEBRADOS II,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20387,BEZ0221,G,HERPETOLOGIA,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20389,BEZ0133,G,ECOSSISTEMAS TERRESTRES,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20390,DOL0063,G,ECOSSISTEMAS AQUATICOS,DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA
20391,BEZ0112,G,CIRCUITOS ECOLOGICOS DE IMERSAO I,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20392,BEZ0202,G,ECOLOGIA II,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20393,BEZ0208,G,ECOLOGIA II,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20394,DOL0066,G,"ECOL. ENERGETICA EM ECOSSIST. AQUAT., MARINHOS E CONTINENT.",DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA
20395,BEZ0205,G,INVERTEBRADOS II,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20396,DOL0037,G,BENTOS,DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA
20397,DOL0006,G,CARCINOLOGIA,DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA
20398,BEZ0103,G,VERTEBRADOS,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20399,BEZ0997,G,PESQUISA EM ECOLOGIA II,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20400,BEZ2002,G,BIODIVERSIDADE II,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20401,DOL0005,G,MALACOLOGIA,DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA
20402,BEZ2005,G,FISIOLOGIA VEGETAL,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20403,BEZ2003,G,BIODIVERSIDADE III,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20404,BEZ2006,G,SISTEMATICA E ECOLOGIA DE FUNGOS,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20405,BEZ2007,G,HERPETOLOGIA,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20406,BEZ2004,G,FILOGENIA ANIMAL,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
20407,DOL0003,G,ICTIOLOGIA,DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA
20408,CIN0018,G,MONOGRAFIA,DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO
20410,CIN0008,G,BIBLIOGRAFIA GERAL,DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO
20411,CIN0011,G,ANALISE DA INFORMACAO,DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO
20412,CIN0020,G,SERVICO DE INFORMACAO I,DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO
20413,CIN0022,G,REDES E SISTEMAS DE INFORMACAO,DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO
20414,CIN0035,G,GESTAO DE PESSOAS EM SERVICOS DE INFORMACAO,DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO
20415,CIN0034,G,MARKETING EM UNIDADES DE FORMACAO,DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO
20416,CIN0013,G,REPRESENTACAO TEMATICA II,DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO
20417,CIN0014,G,REPRESENTACAO TEMATICA III,DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO
20418,CIN0017,G,REPRESENTACAO DESCRITIVA II,DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO
20419,CIN0021,G,SERVICO DE INFORMACAO II,DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO
20420,CCB0002,G,PESQUISA EM BIOLOGIA II,CB - COORDENAÇÃO DO CURSO DE CIÊNCIAS BIOLÓGICAS - LICENCIATURA
20421,CEA0105,G,ELEMENTOS DE ESTATISTICA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20422,CEA0015,G,ALGEBRA I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20423,CEA0003,G,CALCULO II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20424,CEA0004,G,CALCULO III,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20425,CEA0101,G,FUNDAMENTOS DE ESTATISTICA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20426,CEA0005,G,CALCULO IV,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20427,CEA0024,G,EQUACOES DIFERENCIAIS ORDINARIAS,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20428,CEA0027,G,GEOMETRIA DIFERENCIAL,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20429,CEA0028,G,MEDIDA E INTEGRACAO,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20430,CEA0057,G,METODOS MATEMATICOS DA FISICA I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20431,CEA0020,G,ANALISE MATEMATICA I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20432,CEA0013,G,ALGEBRA LINEAR II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20433,CEA0093,G,INTRODUCAO A PESQUISA OPERACIONAL,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20434,CEA0016,G,ALGEBRA II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20435,CEA0029,G,FUNDAMENTOS DE MATEMATICA ELEMENTAR,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20436,CEA0021,G,ANALISE MATEMATICA II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20437,CEA0025,G,TOPOLOGIA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20438,CEA0022,G,FUNCOES DE VARIAVEIS COMPLEXAS,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20439,CEA0041,G,CALCULO DIFERENCIAL E INTEGRAL I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20440,CEA0042,G,CALCULO DIFERENCIAL E INTEGRAL II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20441,CEA0043,G,CALCULO DIFERENCIAL E INTEGRAL III,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20442,CEA0111,G,ESTATISTICA APLICADA A ADMINISTRACAO I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20443,CEA0048,G,INTRODUCAO AO CALCULO II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20444,CEA0049,G,INTRODUCAO AO CALCULO III,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20445,CEA0151,G,MATEMATICA FINANCEIRA I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20446,CSH0105,G,MATEMATICA COMERCIAL,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
20447,CEA0056,G,MECANICA GERAL I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20448,CEA0054,G,FISICA IV,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20449,CEA0055,G,HISTORIA DA CIENCIA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20450,CEA0059,G,INTRODUCAO A FISICA MODERNA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20451,CEA0060,G,FISICA DO MEIO AMBIENTE,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20452,CEA0075,G,FISICO-QUIMICA BASICA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20453,CEA0058,G,METODOS MATEMATICOS DA FISICA II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20454,CEA0072,G,QUIMICA GERAL I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20455,CEA0073,G,QUIMICA GERAL II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20456,CEA0074,G,FISICO-QUIMICA I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20457,CEA0085,G,APLICATIVOS EM MICROCOMPUTADORES,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20458,CEA0090,G,CALCULO NUMERICO,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20459,CEA0092,G,INTRODUCAO A PROGRAMACAO LINEAR,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20460,CEA0102,G,INFERENCIA ESTATISTICA I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20461,CEA0103,G,CALCULO DAS PROBABILIDADES,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20462,CEA0107,G,ESTATISTICA APLICADA I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20463,CSH0056,G,PESQUISA OPERACIONAL,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
20464,CEA0188,G,ORCAMENTO PUBLICO,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20465,CEA0189,G,SISTEMA DE INFORMACOES CONTABEIS,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20466,CEA0108,G,ESTATISTICA APLICADA II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20467,CSH0047,G,PROCESSO DECISORIO,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
20468,CSH0078,G,GESTAO DE QUALIDADE,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
20469,CSH0055,G,PESQUISA OPERACIONAL,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
20470,CEA0112,G,ESTATISTICA APLICADA A ADMINISTRACAO II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20471,CEA0122,G,CONTABILIDADE GERAL II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20472,CSH0018,G,ADM FINANC E ORCAMENTARIA I,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
20473,CEA0124,G,CONTABILIDADE COMERCIAL II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20474,CEA0130,G,ESTRUTURA E ANALISE DE BALANCOS II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20475,CSH0060,G,PROGRAMACAO ORCAMENTARIA,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
20476,CEA0152,G,MATEMATICA FINANCEIRA II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20477,CEA0154,G,CONTABILIDADE BASICA II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20478,CEA0155,G,CONTABILIDADE INTERMEDIARIA I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20479,CEA0156,G,CONTABILIDADE INTERMEDIARIA II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20480,CEA0157,G,TEORIA DA CONTABILIDADE I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20481,CEA0168,G,CONTABILIDADE DAS EMPRESAS RURAIS,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20482,CEA0169,G,CONTAB DAS INSTIT DE CREDITO E FINANCIAMENTO,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20483,CEA0170,G,CONTABILIDADE HOTELEIRA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20484,CEA0171,G,CONTABILIDADE DA CONSTRUCAO CIVIL E IMOBILIARIA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20485,CEA0172,G,CONTABILIDADE HOSPITALAR,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20486,CEA0177,G,SEMINARIO DE COCNTABILIDADE I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20487,CEA0178,G,SEMINARIO DE CONTABILIDADE II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20488,CEA0163,G,CONTABILIDADE DE CUSTOS I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20489,CEA0158,G,TEORIA DA CONTABILIDADE II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20490,CEA0193,G,CONTABILIDADE PUBLICA I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20491,CEA0159,G,CONTABILIDADE AVANCADA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20492,CEA0173,G,ANALISE DAS DEMONSTRACOES CONTABEIS I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20493,CEA0183,G,AUDITORIA I,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20494,CEA0164,G,CONTABILIDADE DE CUSTOS II,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20495,CEA0165,G,ANALISE DE CUSTOS,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20496,CEA0167,G,CONTABILIDADE INDUSTRIAL,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20497,CEA0166,G,CONTABILIDADE GERENCIAL,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20498,CEA0176,G,ORCAMENTO EMPRESARIAL,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
20499,CEA0175,G,ADMINISTRACAO FINANCEIRA,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
